crime,year,rate
robbery,2015,42.85591888
robbery,2016,33.82377625
robbery,2017,33.33333206
robbery,2018,49.18032837
robbery,2019,80.87997437
robbery,2020,72.39964294
robbery,2021,16.06941986
robbery,2022,39.85969543
robbery,2023,7.865963936
shooting,2014,8.667764664
shooting,2015,17.14236641
shooting,2016,8.455944061
shooting,2017,8.333333015
shooting,2018,24.59016418
shooting,2019,32.35198975
shooting,2020,48.2664299
shooting,2021,0
shooting,2022,7.97193861
shooting,2023,15.73192787
theftfrommv,2014,208.0263519
theftfrommv,2015,214.2795868
theftfrommv,2016,160.6629486
theftfrommv,2017,125
theftfrommv,2018,188.5245972
theftfrommv,2019,153.6719513
theftfrommv,2020,233.2877502
theftfrommv,2021,144.6247864
theftfrommv,2022,416.8960906
theftfrommv,2023,385.4322205
theftover,2015,25.71355057
theftover,2017,33.33333206
theftover,2018,24.59016418
theftover,2019,48.52798462
theftover,2020,56.31083679
theftover,2021,24.104129790000002
theftover,2022,39.85969543
theftover,2023,39.32981873
assault,2014,214.6924286
assault,2015,112.2019653
assault,2016,242.8998566
assault,2017,213.9136963
assault,2018,221.4839478
assault,2019,128.7593079
assault,2020,387.2395325
assault,2021,232.7313385
assault,2022,325.8542175
assault,2023,418.9554138
autotheft,2014,74.67562866
autotheft,2015,140.2524567
autotheft,2016,121.4499283
autotheft,2017,83.70536041
autotheft,2018,175.3414612
autotheft,2019,82.77384186
autotheft,2020,267.3796692
autotheft,2021,204.8035736
autotheft,2022,288.6137085
autotheft,2023,465.506012
biketheft,2014,298.7025146
biketheft,2015,56.10098267
biketheft,2016,9.342302322
biketheft,2017,27.9017849
biketheft,2018,46.14248657
biketheft,2019,82.77384186
biketheft,2020,9.219988823
biketheft,2021,9.309253693
biketheft,2022,9.310120101
biketheft,2023,9.310119629
breakenter,2014,485.391571
breakenter,2015,177.6531067
breakenter,2016,177.5037384
breakenter,2017,120.9077377
breakenter,2018,230.7124329
breakenter,2019,229.9273376
breakenter,2020,110.6398697
breakenter,2021,83.78327942
breakenter,2022,111.7214432
breakenter,2023,139.6517944
robbery,2014,84.01007843
robbery,2015,28.05049133
robbery,2016,93.42301941
robbery,2017,93.00595093
robbery,2018,36.91399002
robbery,2019,119.5622177
robbery,2020,156.7398071
robbery,2021,74.47402954
robbery,2022,102.4113235
robbery,2023,37.24047852
shooting,2014,0
shooting,2015,0
shooting,2016,0
shooting,2017,0
shooting,2018,9.228497505
shooting,2019,9.197093964
shooting,2020,0
shooting,2021,0
shooting,2022,0
theftfrommv,2014,541.3983154
theftfrommv,2015,355.3062134
theftfrommv,2016,411.0612793
theftfrommv,2017,288.3184509
theftfrommv,2018,203.026947
theftfrommv,2019,165.5476837
theftfrommv,2020,147.5198212
theftfrommv,2021,214.1128235
theftfrommv,2022,372.404804
theftfrommv,2023,214.1327667
theftover,2014,28.00336075
theftover,2015,18.70032692
theftover,2016,18.68460464
theftover,2017,9.300595284
theftover,2018,18.45699501
theftover,2019,27.59128189
theftover,2020,64.53992462
theftover,2022,27.93036079
theftover,2023,9.310119629
assault,2014,286.2644958
assault,2015,335.0610046
assault,2016,320.6981812
assault,2017,302.5560913
assault,2018,175.3390808
assault,2019,225.3290253
assault,2020,215.1859894
assault,2021,195.8964844
assault,2022,293.1194153
assault,2023,460.1697388
autotheft,2014,145.7346649
autotheft,2015,125.6478729
autotheft,2016,157.7204132
autotheft,2017,151.2780457
autotheft,2018,139.2398529
autotheft,2019,209.965683
autotheft,2020,261.2972717
autotheft,2021,340.241272
autotheft,2022,457.6776733
autotheft,2023,613.5596924
biketheft,2014,26.02404594
biketheft,2015,10.47065639
biketheft,2016,21.02938843
biketheft,2017,20.86593628
biketheft,2018,10.31406307
biketheft,2019,15.36334324
biketheft,2020,20.49390221
biketheft,2021,0
biketheft,2022,0
biketheft,2023,10.22599411
breakenter,2014,202.9875641
breakenter,2015,146.5891876
breakenter,2016,147.205719
breakenter,2017,93.89671326
breakenter,2018,170.1820374
breakenter,2019,102.422287
breakenter,2020,61.48170853
breakenter,2021,72.17238617
breakenter,2022,92.56402588
breakenter,2023,158.5029144
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,10.31406307
homicide,2019,5.121114254
homicide,2020,0
homicide,2021,0
homicide,2022,0
robbery,2014,67.66252136
robbery,2015,78.52992249
robbery,2016,68.34551239
robbery,2017,93.89671326
robbery,2018,46.4132843
robbery,2019,56.33225632
robbery,2020,97.34603882
robbery,2021,20.62068176
robbery,2022,61.70935059
robbery,2023,66.46896362
shooting,2014,0
shooting,2015,20.94131279
shooting,2016,15.77204132
shooting,2017,5.21648407
shooting,2018,15.47109509
shooting,2019,10.24222851
shooting,2020,20.49390221
shooting,2021,5.155170441
shooting,2022,5.142445564
theftfrommv,2014,369.5414429
theftfrommv,2015,240.8250885
theftfrommv,2016,220.8085785
theftfrommv,2017,151.2780457
theftfrommv,2018,216.5953217
theftfrommv,2019,184.3601227
theftfrommv,2020,189.5686035
theftfrommv,2021,175.2758026
theftfrommv,2022,306.7798343
theftfrommv,2023,230.0848694
theftover,2014,31.22885513
theftover,2015,20.94131279
theftover,2016,21.02938843
theftover,2017,10.43296814
theftover,2018,20.62812614
theftover,2019,20.48445702
theftover,2020,15.37042713
theftover,2021,10.31034088
theftover,2022,15.42733765
theftover,2023,15.33899212
assault,2014,209.6436005
assault,2015,131.9261169
assault,2016,308.9962158
assault,2017,234.232666
assault,2018,178.1321564
assault,2019,216.6486053
assault,2020,190.0983582
assault,2021,205.5921021
assault,2022,219.3695221
assault,2023,199.1714478
autotheft,2014,183.4381561
autotheft,2015,167.1064148
autotheft,2016,211.8831177
autotheft,2017,164.8303986
autotheft,2018,178.1321564
autotheft,2019,233.3138885
autotheft,2020,165.3029175
autotheft,2021,189.1447296
autotheft,2022,495.6126099
autotheft,2023,916.1886597
biketheft,2014,26.20545006
biketheft,2015,35.18029785
biketheft,2016,26.48538971
biketheft,2017,26.0258522
biketheft,2018,50.89490128
biketheft,2019,41.66319656
biketheft,2020,16.53029251
biketheft,2021,41.11841965
biketheft,2022,7.966857871
biketheft,2023,15.93371582
breakenter,2014,296.9951172
breakenter,2015,255.0571747
breakenter,2016,291.3392639
breakenter,2017,251.5832367
breakenter,2018,186.6146393
breakenter,2019,274.9770813
breakenter,2020,99.18174744
breakenter,2021,98.68421173
breakenter,2022,105.6223602
breakenter,2023,501.9120483
homicide,2014,0
homicide,2015,0
homicide,2016,8.828462601
homicide,2017,0
homicide,2018,8.482483864
homicide,2019,0
homicide,2020,0
homicide,2021,0
homicide,2022,0
robbery,2014,192.1733093
robbery,2015,35.18029785
robbery,2016,326.6531372
robbery,2017,60.72698975
robbery,2018,25.44745064
robbery,2019,124.9895859
robbery,2020,74.38631439
robbery,2021,16.44736862
robbery,2022,16.24959373
robbery,2023,95.60229492
shooting,2014,0
shooting,2015,0
shooting,2016,8.828462601
shooting,2017,26.0258522
shooting,2018,8.482483864
shooting,2019,0
shooting,2020,8.265146255
shooting,2021,8.223684311
shooting,2022,8.124796867
shooting,2023,15.93371582
theftfrommv,2014,794.8986816
theftfrommv,2015,650.8355103
theftfrommv,2016,467.9085388
theftfrommv,2017,260.2585144
theftfrommv,2018,313.8518982
theftfrommv,2019,274.9770813
theftfrommv,2020,305.8103943
theftfrommv,2021,279.6052551
theftfrommv,2022,223.0720204
theftfrommv,2023,151.3703003
theftover,2014,34.94060135
theftover,2015,35.18029785
theftover,2016,26.48538971
theftover,2017,26.0258522
theftover,2018,50.89490128
theftover,2019,33.33055496
theftover,2020,33.06058502
theftover,2021,16.44736862
theftover,2022,16.24959373
theftover,2023,39.83428955
assault,2014,161.498703
assault,2015,154.5196991
assault,2016,185.647522
assault,2017,176.0341949
assault,2018,141.6866913
assault,2019,211.9542236
assault,2020,197.9129181
assault,2021,208.9926605
assault,2022,182.9772186
assault,2023,306.8728027
autotheft,2014,167.9586639
autotheft,2015,148.0813751
autotheft,2016,179.2458801
autotheft,2017,113.1648407
autotheft,2018,110.885231
autotheft,2019,139.2841949
autotheft,2020,221.902359
autotheft,2021,179.1365662
autotheft,2022,448.58929440000003
autotheft,2023,665.8560791
biketheft,2014,19.37984467
biketheft,2015,70.8215332
biketheft,2016,32.00819397
biketheft,2017,69.15629578
biketheft,2018,18.48087311
biketheft,2019,6.05583477
biketheft,2020,23.98944473
biketheft,2021,35.82731247
biketheft,2022,11.58010538
biketheft,2023,11.58010578
breakenter,2014,277.777771
breakenter,2015,257.5328369
breakenter,2016,294.4753723
breakenter,2017,264.0513
breakenter,2018,277.2130737
breakenter,2019,320.959259
breakenter,2020,137.9393005
breakenter,2021,95.53949738
breakenter,2022,177.0747223
breakenter,2023,364.7733154
robbery,2014,45.21963882
robbery,2015,45.06824493
robbery,2016,25.60655594
robbery,2017,31.43467903
robbery,2018,36.96174622
robbery,2019,18.16750526
robbery,2020,53.97624969
robbery,2022,35.4149437
robbery,2023,40.5303688
shooting,2014,0
shooting,2015,0
shooting,2016,12.80327797
shooting,2017,0
shooting,2018,0
shooting,2019,18.16750526
shooting,2020,5.997361183
shooting,2021,11.94243717
shooting,2022,11.80498123
shooting,2023,5.790052891
theftfrommv,2014,562.0155029
theftfrommv,2015,534.3806152
theftfrommv,2016,300.8770142
theftfrommv,2017,232.6166229
theftfrommv,2018,141.6866913
theftfrommv,2019,199.8425446
theftfrommv,2020,161.9287567
theftfrommv,2021,143.3092499
theftfrommv,2022,225.8120549
theftfrommv,2023,162.1214752
theftover,2014,19.37984467
theftover,2015,25.75328445
theftover,2016,12.80327797
theftover,2017,25.14774323
theftover,2018,30.80145454
theftover,2019,60.55834961
theftover,2020,5.997361183
theftover,2021,11.94243717
theftover,2022,53.12241745
theftover,2023,28.95026398
assault,2014,233.3268585
assault,2015,330.2253418
assault,2016,300.1549072
assault,2017,361.354126
assault,2018,362.6220398
assault,2019,328.3772583
assault,2020,207.5437622
assault,2021,278.0518494
assault,2022,283.7633972
assault,2023,464.993866
autotheft,2014,262.4927063
autotheft,2015,252.5252533
autotheft,2016,164.6010895
autotheft,2017,237.7329712
autotheft,2018,139.4700165
autotheft,2019,173.3102264
autotheft,2020,207.5437622
autotheft,2021,179.3882904
autotheft,2022,257.1605835
autotheft,2023,219.336731
biketheft,2014,29.16585732
biketheft,2015,29.13752937
biketheft,2016,9.682416916
biketheft,2017,9.509319305
biketheft,2018,27.89400291
biketheft,2019,9.121590614
biketheft,2020,9.023641586
biketheft,2021,26.90824318
biketheft,2022,35.09387612
biketheft,2023,8.773468971
breakenter,2014,184.7170868
breakenter,2015,194.2501984
breakenter,2016,222.6955872
breakenter,2017,294.7888794
breakenter,2018,269.6420288
breakenter,2019,209.7965851
breakenter,2020,81.21277618
breakenter,2021,143.5106354
breakenter,2022,88.67606354
breakenter,2023,114.0550995
homicide,2014,9.721952438
homicide,2015,0
homicide,2016,9.682416916
homicide,2017,9.509319305
homicide,2018,18.59600258
homicide,2019,0
homicide,2020,0
homicide,2021,17.93882942
homicide,2022,8.867606163
robbery,2014,106.9414749
robbery,2015,58.27505875
robbery,2016,106.5065842
robbery,2017,47.54659653
robbery,2018,46.49000549
robbery,2019,45.60795593
robbery,2020,18.04728317
robbery,2021,8.969414711
robbery,2022,79.80845642
robbery,2023,52.64081573
shooting,2014,9.721952438
shooting,2015,38.85004044
shooting,2016,67.7769165
shooting,2017,28.52795792
shooting,2018,27.89400291
shooting,2019,63.85113525
shooting,2020,0
shooting,2021,44.8470726
shooting,2022,8.867606163
shooting,2023,35.09387589
theftfrommv,2014,661.0927734
theftfrommv,2015,349.6503601
theftfrommv,2016,271.107666
theftfrommv,2017,218.7143402
theftfrommv,2018,325.4300232
theftfrommv,2019,118.5806808
theftfrommv,2020,324.8511047
theftfrommv,2021,295.9906616
theftfrommv,2022,157.9224425
theftfrommv,2023,175.4693756
theftover,2014,9.721952438
theftover,2015,19.42502022
theftover,2016,38.72966766
theftover,2017,57.055915830000004
theftover,2018,27.89400291
theftover,2019,45.60795593
theftover,2020,9.023641586
theftover,2021,44.8470726
theftover,2022,8.867606163
theftover,2023,17.54693794
assault,2014,366.9968262
assault,2015,312.9545593
assault,2016,429.560791
assault,2017,428.8313293
assault,2018,333.3333435
assault,2019,405.7995605
assault,2020,400.3708801
assault,2021,240.9842377
assault,2022,411.5744934
assault,2023,510.4369812
autotheft,2014,198.9741821
autotheft,2015,154.2733765
autotheft,2016,214.7803955
autotheft,2017,186.2600708
autotheft,2018,226.4957275
autotheft,2019,181.764389
autotheft,2020,295.0101013
autotheft,2021,253.6676178
autotheft,2022,445.1723938
autotheft,2023,435.7388916
biketheft,2014,8.843297005
biketheft,2015,48.48591614
biketheft,2016,8.766547203
biketheft,2017,12.99488831
biketheft,2018,12.82051277
biketheft,2019,8.454156876
biketheft,2020,4.214430332
biketheft,2021,25.36676025
biketheft,2022,20.74947089
biketheft,2023,12.44968224
breakenter,2014,190.1308746
breakenter,2015,158.6811829
breakenter,2016,153.414566
breakenter,2017,168.933548
breakenter,2018,282.0512695
breakenter,2019,177.5373077
breakenter,2020,88.5030365
breakenter,2021,88.78366089
breakenter,2022,113.3929672
breakenter,2023,128.6467133
homicide,2014,0
homicide,2015,4.407810688
homicide,2016,0
homicide,2017,0
homicide,2018,8.547008514
homicide,2019,4.227078438
homicide,2020,0
homicide,2021,8.455587387
homicide,2022,0
robbery,2014,88.43296814
robbery,2015,66.11715698
robbery,2016,232.3134918
robbery,2017,86.63259125
robbery,2018,72.64957428
robbery,2019,160.6289825
robbery,2020,67.43088531
robbery,2021,25.36676025
robbery,2022,62.99609375
robbery,2023,70.54820251
shooting,2014,8.843297005
shooting,2015,8.815621376
shooting,2016,13.14982033
shooting,2017,12.99488831
shooting,2018,21.36752129
shooting,2019,21.13539314
shooting,2020,29.50101089
shooting,2021,12.68338013
shooting,2022,16.79895782
shooting,2023,16.59957695
theftfrommv,2014,521.7545166
theftfrommv,2015,260.0608215
theftfrommv,2016,223.5469513
theftfrommv,2017,177.596817
theftfrommv,2018,294.8717957
theftfrommv,2019,156.4019165
theftfrommv,2020,181.2205048
theftfrommv,2021,224.0730591
theftfrommv,2022,273.8930157
theftfrommv,2023,253.1435394
theftover,2014,17.68659401
theftover,2015,13.22343159
theftover,2016,17.53309441
theftover,2017,17.32651901
theftover,2018,17.09401703
theftover,2019,12.68123627
theftover,2020,16.85772133
theftover,2021,12.68338013
theftover,2022,20.99869728
theftover,2023,12.44968224
assault,2014,406.2706909
assault,2015,535.2561035
assault,2016,565.645874
assault,2017,469.9371948
assault,2018,423.0266113
assault,2019,421.2446289
assault,2020,435.5210876
assault,2021,434.9736328
assault,2022,579.8374634
assault,2023,663.4738159
autotheft,2014,251.7111969
autotheft,2015,221.1802216
autotheft,2016,185.6025391
autotheft,2017,158.1097107
autotheft,2018,239.8604431
autotheft,2019,173.7091217
autotheft,2020,261.3126526
autotheft,2021,360.281189
autotheft,2022,531.5177002
autotheft,2023,492.1130066
biketheft,2014,0
biketheft,2015,26.54162598
biketheft,2016,8.838216782
biketheft,2017,17.567745209999998
biketheft,2018,21.80549431
biketheft,2019,21.71364021
biketheft,2020,21.77605438
biketheft,2021,13.18101978
biketheft,2022,21.96933081
biketheft,2023,4.393866062
breakenter,2014,167.8074646
breakenter,2015,145.9789429
breakenter,2016,150.2496796
breakenter,2017,171.2855225
breakenter,2018,170.0828552
breakenter,2019,117.2536621
breakenter,2020,60.9729538
breakenter,2021,74.69244385
breakenter,2022,65.890625
breakenter,2023,175.7546539
homicide,2014,8.831972122
homicide,2015,4.423604488
homicide,2016,8.838216782
homicide,2017,8.783872604
homicide,2018,8.722197533
homicide,2019,0
homicide,2020,0
homicide,2021,4.393672943
homicide,2022,0
robbery,2014,79.48774719
robbery,2015,141.5553436
robbery,2016,114.8968124
robbery,2017,57.09517288
robbery,2018,78.49977875
robbery,2019,60.79819489
robbery,2020,26.13126564
robbery,2021,39.54305649
robbery,2022,43.92708206
robbery,2023,101.0589218
shooting,2014,13.24795723
shooting,2015,30.96523094
shooting,2016,70.70573425
shooting,2017,43.91936493
shooting,2018,13.08329678
shooting,2019,13.02818394
shooting,2020,8.710421562
shooting,2021,30.75571251
shooting,2022,4.392708302
shooting,2023,8.787732124
theftfrommv,2014,485.7584534
theftfrommv,2015,238.8746338
theftfrommv,2016,238.6318512
theftfrommv,2017,206.4210052
theftfrommv,2018,231.1382446
theftfrommv,2019,178.0518494
theftfrommv,2020,287.4439392
theftfrommv,2021,413.0052795
theftfrommv,2022,298.7828991
theftfrommv,2023,443.7804871
theftover,2014,22.07992935
theftover,2015,17.69441795
theftover,2016,22.095541
theftover,2017,26.35161781
theftover,2018,13.08329678
theftover,2019,8.685456276
theftover,2020,30.4864769
theftover,2021,35.14938354
theftover,2022,26.35624886
theftover,2023,35.1509285
assault,2014,458.3418274
assault,2015,543.144104
assault,2016,709.7305298
assault,2017,632.9760132
assault,2018,567.088623
assault,2019,715.3652344
assault,2020,494.0014038
assault,2021,701.1482544
assault,2022,649.6143188
assault,2023,617.1590576
autotheft,2014,71.29761505
autotheft,2015,194.7120361
autotheft,2016,164.5751953
autotheft,2017,122.5114822
autotheft,2018,334.1772156
autotheft,2019,282.1158752
autotheft,2020,423.4297791
autotheft,2021,518.2399902
autotheft,2022,598.8631592
autotheft,2023,404.694458
biketheft,2014,10.18537426
biketheft,2015,40.99200821
biketheft,2016,20.57189941
biketheft,2017,30.62787056
biketheft,2018,20.25316429
biketheft,2019,10.07556629
biketheft,2020,20.16332245
biketheft,2021,0
biketheft,2022,20.23472278
biketheft,2023,60.70417023
breakenter,2014,81.48299408
breakenter,2015,174.2160339
breakenter,2016,102.8594971
breakenter,2017,122.5114822
breakenter,2018,70.88607788
breakenter,2019,100.7556686
breakenter,2020,131.0615997
breakenter,2021,101.6156921
breakenter,2022,91.35201263
breakenter,2023,161.8777771
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,20.41858101
homicide,2018,0
homicide,2019,0
homicide,2020,0
homicide,2021,0
homicide,2022,10.15022373
